family,front_type,budget,view,quantile,parameter,category,observed_share,elite_share,elite_over_representation
RWA3D,extremePointsFronts,7000,EP,0.05,offspringPopulationSize,200,0.08461538461538462,0.0,-0.08461538461538462
RWA3D,extremePointsFronts,7000,EP,0.05,offspringPopulationSize,400,0.026923076923076925,0.0,-0.026923076923076925
RWA3D,extremePointsFronts,7000,EP,0.05,offspringPopulationSize,5,0.11153846153846154,0.23076923076923078,0.11923076923076924
RWA3D,extremePointsFronts,7000,EP,0.05,offspringPopulationSize,50,0.2692307692307692,0.15384615384615385,-0.11538461538461536
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,1,0.18076923076923077,0.11538461538461539,-0.06538461538461537
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,10,0.13076923076923078,0.23076923076923078,0.1
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,100,0.06923076923076923,0.0,-0.06923076923076923
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,20,0.12692307692307692,0.07692307692307693,-0.04999999999999999
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,200,0.08461538461538462,0.038461538461538464,-0.046153846153846156
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,400,0.026923076923076925,0.038461538461538464,0.011538461538461539
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,5,0.11153846153846154,0.23076923076923078,0.11923076923076924
RWA3D,extremePointsFronts,7000,EP,0.1,offspringPopulationSize,50,0.2692307692307692,0.2692307692307692,0.0
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,1,0.18076923076923077,0.17307692307692307,-0.007692307692307693
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,10,0.13076923076923078,0.19230769230769232,0.06153846153846154
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,100,0.06923076923076923,0.019230769230769232,-0.05
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,20,0.12692307692307692,0.11538461538461539,-0.011538461538461525
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,200,0.08461538461538462,0.019230769230769232,-0.06538461538461539
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,400,0.026923076923076925,0.019230769230769232,-0.007692307692307693
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,5,0.11153846153846154,0.19230769230769232,0.08076923076923077
RWA3D,extremePointsFronts,7000,EP,0.2,offspringPopulationSize,50,0.2692307692307692,0.2692307692307692,0.0
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,1,0.18076923076923077,0.38461538461538464,0.20384615384615387
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,10,0.13076923076923078,0.0,-0.13076923076923078
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,100,0.06923076923076923,0.0,-0.06923076923076923
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,20,0.12692307692307692,0.3076923076923077,0.1807692307692308
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,200,0.08461538461538462,0.07692307692307693,-0.007692307692307693
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,400,0.026923076923076925,0.07692307692307693,0.05
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,5,0.11153846153846154,0.0,-0.11153846153846154
RWA3D,extremePointsFronts,7000,HV,0.05,offspringPopulationSize,50,0.2692307692307692,0.15384615384615385,-0.11538461538461536
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,1,0.18076923076923077,0.34615384615384615,0.16538461538461538
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,10,0.13076923076923078,0.038461538461538464,-0.09230769230769231
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,100,0.06923076923076923,0.038461538461538464,-0.03076923076923077
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,20,0.12692307692307692,0.19230769230769232,0.0653846153846154
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,200,0.08461538461538462,0.19230769230769232,0.1076923076923077
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,400,0.026923076923076925,0.038461538461538464,0.011538461538461539
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,5,0.11153846153846154,0.0,-0.11153846153846154
RWA3D,extremePointsFronts,7000,HV,0.1,offspringPopulationSize,50,0.2692307692307692,0.15384615384615385,-0.11538461538461536
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,1,0.18076923076923077,0.28846153846153844,0.10769230769230767
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,10,0.13076923076923078,0.09615384615384616,-0.03461538461538462
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,100,0.06923076923076923,0.09615384615384616,0.026923076923076925
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,20,0.12692307692307692,0.1346153846153846,0.007692307692307693
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,200,0.08461538461538462,0.15384615384615385,0.06923076923076923
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,400,0.026923076923076925,0.019230769230769232,-0.007692307692307693
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,5,0.11153846153846154,0.038461538461538464,-0.07307692307692308
RWA3D,extremePointsFronts,7000,HV,0.2,offspringPopulationSize,50,0.2692307692307692,0.17307692307692307,-0.09615384615384615
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,1,0.18076923076923077,0.46153846153846156,0.28076923076923077
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,10,0.13076923076923078,0.07692307692307693,-0.05384615384615385
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,100,0.06923076923076923,0.07692307692307693,0.007692307692307693
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,20,0.12692307692307692,0.07692307692307693,-0.04999999999999999
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,200,0.08461538461538462,0.07692307692307693,-0.007692307692307693
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,400,0.026923076923076925,0.0,-0.026923076923076925
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,5,0.11153846153846154,0.07692307692307693,-0.03461538461538462
RWA3D,extremePointsFronts,7000,joint,0.05,offspringPopulationSize,50,0.2692307692307692,0.15384615384615385,-0.11538461538461536
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,1,0.18076923076923077,0.5384615384615384,0.35769230769230764
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,10,0.13076923076923078,0.038461538461538464,-0.09230769230769231
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,100,0.06923076923076923,0.038461538461538464,-0.03076923076923077
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,20,0.12692307692307692,0.19230769230769232,0.0653846153846154
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,200,0.08461538461538462,0.038461538461538464,-0.046153846153846156
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,400,0.026923076923076925,0.0,-0.026923076923076925
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,5,0.11153846153846154,0.038461538461538464,-0.07307692307692308
RWA3D,extremePointsFronts,7000,joint,0.1,offspringPopulationSize,50,0.2692307692307692,0.11538461538461539,-0.15384615384615383
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,1,0.18076923076923077,0.40384615384615385,0.2230769230769231
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,10,0.13076923076923078,0.07692307692307693,-0.05384615384615385
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,100,0.06923076923076923,0.057692307692307696,-0.011538461538461539
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,20,0.12692307692307692,0.1346153846153846,0.007692307692307693
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,200,0.08461538461538462,0.07692307692307693,-0.007692307692307693
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,400,0.026923076923076925,0.0,-0.026923076923076925
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,5,0.11153846153846154,0.057692307692307696,-0.05384615384615385
RWA3D,extremePointsFronts,7000,joint,0.2,offspringPopulationSize,50,0.2692307692307692,0.19230769230769232,-0.0769230769230769
RWA3D,extremePointsFronts,7000,EP,0.05,selection,boltzmann,0.27307692307692305,0.6923076923076923,0.41923076923076924
RWA3D,extremePointsFronts,7000,EP,0.05,selection,random,0.11923076923076924,0.07692307692307693,-0.04230769230769231
RWA3D,extremePointsFronts,7000,EP,0.05,selection,ranking,0.2230769230769231,0.07692307692307693,-0.14615384615384616
RWA3D,extremePointsFronts,7000,EP,0.05,selection,stochasticUniversalSampling,0.18076923076923077,0.15384615384615385,-0.02692307692307691
RWA3D,extremePointsFronts,7000,EP,0.05,selection,tournament,0.20384615384615384,0.0,-0.20384615384615384
RWA3D,extremePointsFronts,7000,EP,0.1,selection,boltzmann,0.27307692307692305,0.5,0.22692307692307695
RWA3D,extremePointsFronts,7000,EP,0.1,selection,random,0.11923076923076924,0.15384615384615385,0.03461538461538462
RWA3D,extremePointsFronts,7000,EP,0.1,selection,ranking,0.2230769230769231,0.11538461538461539,-0.1076923076923077
RWA3D,extremePointsFronts,7000,EP,0.1,selection,stochasticUniversalSampling,0.18076923076923077,0.19230769230769232,0.011538461538461553
RWA3D,extremePointsFronts,7000,EP,0.1,selection,tournament,0.20384615384615384,0.038461538461538464,-0.16538461538461538
RWA3D,extremePointsFronts,7000,EP,0.2,selection,boltzmann,0.27307692307692305,0.38461538461538464,0.11153846153846159
RWA3D,extremePointsFronts,7000,EP,0.2,selection,random,0.11923076923076924,0.21153846153846154,0.0923076923076923
RWA3D,extremePointsFronts,7000,EP,0.2,selection,ranking,0.2230769230769231,0.17307692307692307,-0.05000000000000002
RWA3D,extremePointsFronts,7000,EP,0.2,selection,stochasticUniversalSampling,0.18076923076923077,0.15384615384615385,-0.02692307692307691
RWA3D,extremePointsFronts,7000,EP,0.2,selection,tournament,0.20384615384615384,0.07692307692307693,-0.12692307692307692
RWA3D,extremePointsFronts,7000,HV,0.05,selection,boltzmann,0.27307692307692305,0.23076923076923078,-0.04230769230769227
RWA3D,extremePointsFronts,7000,HV,0.05,selection,random,0.11923076923076924,0.0,-0.11923076923076924
RWA3D,extremePointsFronts,7000,HV,0.05,selection,ranking,0.2230769230769231,0.3076923076923077,0.08461538461538462
RWA3D,extremePointsFronts,7000,HV,0.05,selection,stochasticUniversalSampling,0.18076923076923077,0.38461538461538464,0.20384615384615387
RWA3D,extremePointsFronts,7000,HV,0.05,selection,tournament,0.20384615384615384,0.07692307692307693,-0.12692307692307692
RWA3D,extremePointsFronts,7000,HV,0.1,selection,boltzmann,0.27307692307692305,0.15384615384615385,-0.1192307692307692
RWA3D,extremePointsFronts,7000,HV,0.1,selection,random,0.11923076923076924,0.0,-0.11923076923076924
RWA3D,extremePointsFronts,7000,HV,0.1,selection,ranking,0.2230769230769231,0.2692307692307692,0.04615384615384613
RWA3D,extremePointsFronts,7000,HV,0.1,selection,stochasticUniversalSampling,0.18076923076923077,0.34615384615384615,0.16538461538461538
RWA3D,extremePointsFronts,7000,HV,0.1,selection,tournament,0.20384615384615384,0.23076923076923078,0.02692307692307694
RWA3D,extremePointsFronts,7000,HV,0.2,selection,boltzmann,0.27307692307692305,0.25,-0.02307692307692305
RWA3D,extremePointsFronts,7000,HV,0.2,selection,random,0.11923076923076924,0.019230769230769232,-0.1
RWA3D,extremePointsFronts,7000,HV,0.2,selection,ranking,0.2230769230769231,0.3076923076923077,0.08461538461538462
RWA3D,extremePointsFronts,7000,HV,0.2,selection,stochasticUniversalSampling,0.18076923076923077,0.25,0.06923076923076923
RWA3D,extremePointsFronts,7000,HV,0.2,selection,tournament,0.20384615384615384,0.17307692307692307,-0.03076923076923077
RWA3D,extremePointsFronts,7000,joint,0.05,selection,boltzmann,0.27307692307692305,0.15384615384615385,-0.1192307692307692
RWA3D,extremePointsFronts,7000,joint,0.05,selection,random,0.11923076923076924,0.0,-0.11923076923076924
RWA3D,extremePointsFronts,7000,joint,0.05,selection,ranking,0.2230769230769231,0.38461538461538464,0.16153846153846155
RWA3D,extremePointsFronts,7000,joint,0.05,selection,stochasticUniversalSampling,0.18076923076923077,0.46153846153846156,0.28076923076923077
RWA3D,extremePointsFronts,7000,joint,0.05,selection,tournament,0.20384615384615384,0.0,-0.20384615384615384
RWA3D,extremePointsFronts,7000,joint,0.1,selection,boltzmann,0.27307692307692305,0.2692307692307692,-0.0038461538461538325
RWA3D,extremePointsFronts,7000,joint,0.1,selection,random,0.11923076923076924,0.0,-0.11923076923076924
RWA3D,extremePointsFronts,7000,joint,0.1,selection,ranking,0.2230769230769231,0.2692307692307692,0.04615384615384613
RWA3D,extremePointsFronts,7000,joint,0.1,selection,stochasticUniversalSampling,0.18076923076923077,0.38461538461538464,0.20384615384615387
RWA3D,extremePointsFronts,7000,joint,0.1,selection,tournament,0.20384615384615384,0.07692307692307693,-0.12692307692307692
RWA3D,extremePointsFronts,7000,joint,0.2,selection,boltzmann,0.27307692307692305,0.23076923076923078,-0.04230769230769227
RWA3D,extremePointsFronts,7000,joint,0.2,selection,random,0.11923076923076924,0.11538461538461539,-0.0038461538461538464
RWA3D,extremePointsFronts,7000,joint,0.2,selection,ranking,0.2230769230769231,0.23076923076923078,0.007692307692307693
RWA3D,extremePointsFronts,7000,joint,0.2,selection,stochasticUniversalSampling,0.18076923076923077,0.2692307692307692,0.08846153846153845
RWA3D,extremePointsFronts,7000,joint,0.2,selection,tournament,0.20384615384615384,0.15384615384615385,-0.04999999999999999
RWA3D,extremePointsFronts,7000,EP,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,EP,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,EP,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,HV,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,HV,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,HV,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,joint,0.05,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,joint,0.1,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RWA3D,extremePointsFronts,7000,joint,0.2,variation,crossoverAndMutationVariation,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.05,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.1,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.2,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,HV,0.05,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,HV,0.1,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,HV,0.2,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,joint,0.05,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,joint,0.1,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,joint,0.2,algorithmResult,externalArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.05,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.1,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.2,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,HV,0.05,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,HV,0.1,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,HV,0.2,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,joint,0.05,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,joint,0.1,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,joint,0.2,archiveType,unboundedArchive,1.0,1.0,0.0
RE3D,referenceFronts,7000,EP,0.05,createInitialSolutions,cauchy,0.2916666666666667,0.21428571428571427,-0.07738095238095241
RE3D,referenceFronts,7000,EP,0.05,createInitialSolutions,default,0.1553030303030303,0.35714285714285715,0.20183982683982685
RE3D,referenceFronts,7000,EP,0.05,createInitialSolutions,latinHypercubeSampling,0.09848484848484848,0.21428571428571427,0.1158008658008658
RE3D,referenceFronts,7000,EP,0.05,createInitialSolutions,oppositionBased,0.17045454545454544,0.07142857142857142,-0.09902597402597402
RE3D,referenceFronts,7000,EP,0.05,createInitialSolutions,scatterSearch,0.14393939393939395,0.07142857142857142,-0.07251082251082253
RE3D,referenceFronts,7000,EP,0.05,createInitialSolutions,sobol,0.14015151515151514,0.07142857142857142,-0.06872294372294371
RE3D,referenceFronts,7000,EP,0.1,createInitialSolutions,cauchy,0.2916666666666667,0.3333333333333333,0.04166666666666663
RE3D,referenceFronts,7000,EP,0.1,createInitialSolutions,default,0.1553030303030303,0.2222222222222222,0.0669191919191919
RE3D,referenceFronts,7000,EP,0.1,createInitialSolutions,latinHypercubeSampling,0.09848484848484848,0.14814814814814814,0.04966329966329966
RE3D,referenceFronts,7000,EP,0.1,createInitialSolutions,oppositionBased,0.17045454545454544,0.14814814814814814,-0.022306397306397302
RE3D,referenceFronts,7000,EP,0.1,createInitialSolutions,scatterSearch,0.14393939393939395,0.037037037037037035,-0.10690235690235692
RE3D,referenceFronts,7000,EP,0.1,createInitialSolutions,sobol,0.14015151515151514,0.1111111111111111,-0.029040404040404033
RE3D,referenceFronts,7000,EP,0.2,createInitialSolutions,cauchy,0.2916666666666667,0.37735849056603776,0.08569182389937108
RE3D,referenceFronts,7000,EP,0.2,createInitialSolutions,default,0.1553030303030303,0.1509433962264151,-0.004359634076615215
RE3D,referenceFronts,7000,EP,0.2,createInitialSolutions,latinHypercubeSampling,0.09848484848484848,0.09433962264150944,-0.00414522584333904
RE3D,referenceFronts,7000,EP,0.2,createInitialSolutions,oppositionBased,0.17045454545454544,0.18867924528301888,0.01822469982847344
RE3D,referenceFronts,7000,EP,0.2,createInitialSolutions,scatterSearch,0.14393939393939395,0.09433962264150944,-0.04959977129788451
RE3D,referenceFronts,7000,EP,0.2,createInitialSolutions,sobol,0.14015151515151514,0.09433962264150944,-0.0458118925100057
RE3D,referenceFronts,7000,HV,0.05,createInitialSolutions,cauchy,0.2916666666666667,0.35714285714285715,0.06547619047619047
RE3D,referenceFronts,7000,HV,0.05,createInitialSolutions,default,0.1553030303030303,0.07142857142857142,-0.08387445887445888
RE3D,referenceFronts,7000,HV,0.05,createInitialSolutions,latinHypercubeSampling,0.09848484848484848,0.0,-0.09848484848484848
RE3D,referenceFronts,7000,HV,0.05,createInitialSolutions,oppositionBased,0.17045454545454544,0.14285714285714285,-0.027597402597402593
