family,front_type,budget,run,checkpoint_eval,checkpoint_fraction,incumbent_found_at,distance_to_final_elite_medoid
RE3D,referenceFronts,7000,12,800,0.26666666666666666,700,0.16921502289467288
RE3D,referenceFronts,7000,12,1500,0.5,1200,0.097408063810384
RE3D,referenceFronts,7000,12,2300,0.7666666666666667,2200,0.12108424126901923
RE3D,referenceFronts,7000,12,3000,1.0,2600,0.11038783811275954
RE3D,referenceFronts,7000,13,300,0.1,200,0.41918460909957644
RE3D,referenceFronts,7000,13,800,0.26666666666666666,800,0.24434271585108436
RE3D,referenceFronts,7000,13,1500,0.5,1100,0.35698660988115544
RE3D,referenceFronts,7000,13,2300,0.7666666666666667,2300,0.3236134597241174
RE3D,referenceFronts,7000,13,3000,1.0,2300,0.3236134597241174
RE3D,referenceFronts,7000,14,300,0.1,200,0.3683063202326191
RE3D,referenceFronts,7000,14,800,0.26666666666666666,800,0.3585104203486691
RE3D,referenceFronts,7000,14,1500,0.5,1500,0.1612586308897913
RE3D,referenceFronts,7000,14,2300,0.7666666666666667,2200,0.14170178466465236
RE3D,referenceFronts,7000,14,3000,1.0,2800,0.13894912925530417
RE3D,referenceFronts,7000,15,300,0.1,300,0.1635679451012091
RE3D,referenceFronts,7000,15,800,0.26666666666666666,700,0.1469300706840293
RE3D,referenceFronts,7000,15,1500,0.5,1500,0.13816806613519933
RE3D,referenceFronts,7000,15,2300,0.7666666666666667,1500,0.13816806613519933
RE3D,referenceFronts,7000,15,3000,1.0,3000,0.131757238793162
RE3D,referenceFronts,7000,16,300,0.1,300,0.2957423500933384
RE3D,referenceFronts,7000,16,800,0.26666666666666666,800,0.1306330722887658
RE3D,referenceFronts,7000,16,1500,0.5,1500,0.1440597360895627
RE3D,referenceFronts,7000,16,2300,0.7666666666666667,1500,0.1440597360895627
RE3D,referenceFronts,7000,16,3000,1.0,2700,0.1313779441464084
RE3D,referenceFronts,7000,17,300,0.1,300,0.43168187491248533
RE3D,referenceFronts,7000,17,800,0.26666666666666666,600,0.17467585574812267
RE3D,referenceFronts,7000,17,1500,0.5,1400,0.1755444052009999
RE3D,referenceFronts,7000,17,2300,0.7666666666666667,2200,0.20196196942447497
RE3D,referenceFronts,7000,17,3000,1.0,2800,0.202014605135652
RE3D,referenceFronts,7000,18,300,0.1,300,0.40526747881347247
RE3D,referenceFronts,7000,18,800,0.26666666666666666,800,0.4697339992492495
RE3D,referenceFronts,7000,18,1500,0.5,1500,0.34412103231683155
RE3D,referenceFronts,7000,18,2300,0.7666666666666667,2100,0.4167566335802412
RE3D,referenceFronts,7000,18,3000,1.0,2100,0.4167566335802412
RE3D,referenceFronts,7000,19,300,0.1,300,0.39819787434171805
RE3D,referenceFronts,7000,19,800,0.26666666666666666,700,0.2094546872888858
RE3D,referenceFronts,7000,19,1500,0.5,1500,0.23786944474697896
RE3D,referenceFronts,7000,19,2300,0.7666666666666667,1900,0.2449426606121417
RE3D,referenceFronts,7000,19,3000,1.0,1900,0.2449426606121417
RE3D,referenceFronts,7000,20,300,0.1,300,0.26244506325574823
RE3D,referenceFronts,7000,20,800,0.26666666666666666,800,0.23111708353239552
RE3D,referenceFronts,7000,20,1500,0.5,1100,0.22733185537942857
RE3D,referenceFronts,7000,20,2300,0.7666666666666667,1100,0.22733185537942857
RE3D,referenceFronts,7000,20,3000,1.0,1100,0.22733185537942857
RE3D,referenceFronts,7000,21,300,0.1,300,0.24033248606922478
RE3D,referenceFronts,7000,21,800,0.26666666666666666,700,0.2378495593442806
RE3D,referenceFronts,7000,21,1500,0.5,1400,0.1853951425067294
RE3D,referenceFronts,7000,21,2300,0.7666666666666667,2100,0.18271591946977234
RE3D,referenceFronts,7000,21,3000,1.0,2800,0.23784943244028112
RE3D,referenceFronts,7000,22,300,0.1,300,0.295348474296251
RE3D,referenceFronts,7000,22,800,0.26666666666666666,800,0.14295171508876245
RE3D,referenceFronts,7000,22,1500,0.5,1400,0.1985831127459944
RE3D,referenceFronts,7000,22,2300,0.7666666666666667,2000,0.19910918685874957
RE3D,referenceFronts,7000,22,3000,1.0,2000,0.19910918685874957
RE3D,referenceFronts,7000,23,300,0.1,200,0.2596777350737829
RE3D,referenceFronts,7000,23,800,0.26666666666666666,800,0.33158458209658503
RE3D,referenceFronts,7000,23,1500,0.5,1400,0.386431423136061
RE3D,referenceFronts,7000,23,2300,0.7666666666666667,1900,0.21119931257891494
RE3D,referenceFronts,7000,23,3000,1.0,3000,0.22112439430507075
RE3D,referenceFronts,7000,24,300,0.1,300,0.40487264301800896
RE3D,referenceFronts,7000,24,800,0.26666666666666666,800,0.13102763086715852
RE3D,referenceFronts,7000,24,1500,0.5,1400,0.09398233916420606
RE3D,referenceFronts,7000,24,2300,0.7666666666666667,1700,0.16629164473740976
RE3D,referenceFronts,7000,24,3000,1.0,2400,0.15483387450065017
RE3D,referenceFronts,7000,25,300,0.1,300,0.3145575382722813
RE3D,referenceFronts,7000,25,800,0.26666666666666666,800,0.1856560639109421
RE3D,referenceFronts,7000,25,1500,0.5,1000,0.17704913775447823
RE3D,referenceFronts,7000,25,2300,0.7666666666666667,1000,0.17704913775447823
RE3D,referenceFronts,7000,25,3000,1.0,1000,0.17704913775447823
RE3D,referenceFronts,7000,26,300,0.1,200,0.257965784134877
RE3D,referenceFronts,7000,26,800,0.26666666666666666,800,0.24097194272578204
RE3D,referenceFronts,7000,26,1500,0.5,1500,0.25406264121504674
RE3D,referenceFronts,7000,26,2300,0.7666666666666667,2100,0.2253812211714654
RE3D,referenceFronts,7000,26,3000,1.0,2100,0.2253812211714654
RE3D,referenceFronts,7000,27,300,0.1,300,0.41638539122350365
RE3D,referenceFronts,7000,27,800,0.26666666666666666,700,0.3142561182908781
RE3D,referenceFronts,7000,27,1500,0.5,900,0.2818571921222895
RE3D,referenceFronts,7000,27,2300,0.7666666666666667,2000,0.3164380799124417
RE3D,referenceFronts,7000,27,3000,1.0,2000,0.3164380799124417
RE3D,referenceFronts,7000,28,300,0.1,300,0.3744750494097624
RE3D,referenceFronts,7000,28,800,0.26666666666666666,800,0.2898792002413668
RE3D,referenceFronts,7000,28,1500,0.5,1400,0.3101808719047337
RE3D,referenceFronts,7000,28,2300,0.7666666666666667,2100,0.31073026655062586
RE3D,referenceFronts,7000,28,3000,1.0,2700,0.2793395954751784
RE3D,referenceFronts,7000,29,300,0.1,300,0.3896291870336134
RE3D,referenceFronts,7000,29,800,0.26666666666666666,800,0.1321702385131299
RE3D,referenceFronts,7000,29,1500,0.5,1200,0.13861368531402302
RE3D,referenceFronts,7000,29,2300,0.7666666666666667,2000,0.10375569838252686
RE3D,referenceFronts,7000,29,3000,1.0,2000,0.10375569838252686
RE3D,referenceFronts,7000,30,300,0.1,300,0.41909712318824127
RE3D,referenceFronts,7000,30,800,0.26666666666666666,700,0.3196554910401666
RE3D,referenceFronts,7000,30,1500,0.5,1200,0.31891647659690414
RE3D,referenceFronts,7000,30,2300,0.7666666666666667,2200,0.3181812946709882
RE3D,referenceFronts,7000,30,3000,1.0,2500,0.32089294758467674
RWA3D,referenceFronts,7000,1,300,0.1,300,0.40037167207990076
RWA3D,referenceFronts,7000,1,800,0.26666666666666666,800,0.22756365209377488
RWA3D,referenceFronts,7000,1,1500,0.5,1100,0.24758197547582828
RWA3D,referenceFronts,7000,1,2300,0.7666666666666667,2200,0.24758332788059945
RWA3D,referenceFronts,7000,1,3000,1.0,2800,0.19637700061797284
RWA3D,referenceFronts,7000,2,300,0.1,300,0.20530870436082044
RWA3D,referenceFronts,7000,2,800,0.26666666666666666,800,0.1772758540092079
RWA3D,referenceFronts,7000,2,1500,0.5,1500,0.08441648509411182
RWA3D,referenceFronts,7000,2,2300,0.7666666666666667,2200,0.22855113295756713
RWA3D,referenceFronts,7000,2,3000,1.0,2500,0.05206516214640432
RWA3D,referenceFronts,7000,3,300,0.1,300,0.07827578429261446
RWA3D,referenceFronts,7000,3,800,0.26666666666666666,800,0.13429321798147395
RWA3D,referenceFronts,7000,3,1500,0.5,1300,0.04665297300163006
RWA3D,referenceFronts,7000,3,2300,0.7666666666666667,1300,0.04665297300163006
RWA3D,referenceFronts,7000,3,3000,1.0,1300,0.04665297300163006
RWA3D,referenceFronts,7000,4,300,0.1,300,0.3675577781045392
RWA3D,referenceFronts,7000,4,800,0.26666666666666666,700,0.33947634607103294
RWA3D,referenceFronts,7000,4,1500,0.5,1500,0.3186044542333689
RWA3D,referenceFronts,7000,4,2300,0.7666666666666667,1500,0.3186044542333689
RWA3D,referenceFronts,7000,4,3000,1.0,2900,0.3371889300058804
RWA3D,referenceFronts,7000,5,300,0.1,300,0.29441454837621894
RWA3D,referenceFronts,7000,5,800,0.26666666666666666,800,0.22487636684380297
RWA3D,referenceFronts,7000,5,1500,0.5,1300,0.11477948682520563
RWA3D,referenceFronts,7000,5,2300,0.7666666666666667,2000,0.0737577586828044
RWA3D,referenceFronts,7000,5,3000,1.0,2000,0.0737577586828044
RWA3D,referenceFronts,7000,6,300,0.1,300,0.38036393787731837
RWA3D,referenceFronts,7000,6,800,0.26666666666666666,700,0.15704058903752932
RWA3D,referenceFronts,7000,6,1500,0.5,1500,0.14164324657862468
RWA3D,referenceFronts,7000,6,2300,0.7666666666666667,1500,0.14164324657862468
RWA3D,referenceFronts,7000,6,3000,1.0,1500,0.14164324657862468
RWA3D,referenceFronts,7000,7,300,0.1,300,0.40125219447346583
RWA3D,referenceFronts,7000,7,800,0.26666666666666666,700,0.4007627460052609
RWA3D,referenceFronts,7000,7,1500,0.5,1100,0.3463632890785687
RWA3D,referenceFronts,7000,7,2300,0.7666666666666667,2200,0.3172417319715493
RWA3D,referenceFronts,7000,7,3000,1.0,2400,0.3028674288274865
RWA3D,referenceFronts,7000,8,300,0.1,300,0.19424965206198244
RWA3D,referenceFronts,7000,8,800,0.26666666666666666,700,0.11144468875147485
RWA3D,referenceFronts,7000,8,1500,0.5,1400,0.04456593816460553
RWA3D,referenceFronts,7000,8,2300,0.7666666666666667,2200,0.04809119184711237
RWA3D,referenceFronts,7000,8,3000,1.0,2200,0.04809119184711237
RWA3D,referenceFronts,7000,9,300,0.1,300,0.21928733489371202
RWA3D,referenceFronts,7000,9,800,0.26666666666666666,600,0.29363345910160366
RWA3D,referenceFronts,7000,9,1500,0.5,1200,0.27049125362727344
RWA3D,referenceFronts,7000,9,2300,0.7666666666666667,2000,0.08469787055792669
RWA3D,referenceFronts,7000,9,3000,1.0,3000,0.08063052195344053
RWA3D,referenceFronts,7000,10,300,0.1,300,0.5167156274290595
RWA3D,referenceFronts,7000,10,800,0.26666666666666666,800,0.37287470975551806
RWA3D,referenceFronts,7000,10,1500,0.5,1300,0.33880329876456133
RWA3D,referenceFronts,7000,10,2300,0.7666666666666667,2100,0.3565445006417215
RWA3D,referenceFronts,7000,10,3000,1.0,2700,0.3535411379969008
RWA3D,referenceFronts,7000,11,300,0.1,300,0.43040271705942756
RWA3D,referenceFronts,7000,11,800,0.26666666666666666,600,0.4660440719804927
RWA3D,referenceFronts,7000,11,1500,0.5,900,0.30539989957544245
RWA3D,referenceFronts,7000,11,2300,0.7666666666666667,2200,0.20233893328557712
RWA3D,referenceFronts,7000,11,3000,1.0,2600,0.23279640267615698
RWA3D,referenceFronts,7000,12,300,0.1,300,0.22678360575263087
RWA3D,referenceFronts,7000,12,800,0.26666666666666666,400,0.16424286219876277
RWA3D,referenceFronts,7000,12,1500,0.5,1500,0.1446146903848841
RWA3D,referenceFronts,7000,12,2300,0.7666666666666667,1500,0.1446146903848841
RWA3D,referenceFronts,7000,12,3000,1.0,2800,0.13930001011014553
RWA3D,referenceFronts,7000,13,300,0.1,300,0.3508242215455589
RWA3D,referenceFronts,7000,13,800,0.26666666666666666,600,0.2470347072661282
RWA3D,referenceFronts,7000,13,1500,0.5,600,0.2470347072661282
RWA3D,referenceFronts,7000,13,2300,0.7666666666666667,2300,0.14768910367394084
RWA3D,referenceFronts,7000,13,3000,1.0,2700,0.17523028869536633
RWA3D,referenceFronts,7000,14,300,0.1,200,0.4277693301892847
RWA3D,referenceFronts,7000,14,800,0.26666666666666666,800,0.25178475134042216
RWA3D,referenceFronts,7000,14,1500,0.5,1500,0.16900656731166577
RWA3D,referenceFronts,7000,14,2300,0.7666666666666667,2000,0.20216145411638117
RWA3D,referenceFronts,7000,14,3000,1.0,2500,0.17470850111022038
RWA3D,referenceFronts,7000,15,300,0.1,300,0.3685518614630828
RWA3D,referenceFronts,7000,15,800,0.26666666666666666,800,0.2510026434146027
RWA3D,referenceFronts,7000,15,1500,0.5,1500,0.24456291500200758
RWA3D,referenceFronts,7000,15,2300,0.7666666666666667,2000,0.20783562890188578
RWA3D,referenceFronts,7000,15,3000,1.0,2000,0.20783562890188578
RWA3D,referenceFronts,7000,16,300,0.1,300,0.3509178206733292
RWA3D,referenceFronts,7000,16,800,0.26666666666666666,700,0.25988908800320837
RWA3D,referenceFronts,7000,16,1500,0.5,1100,0.1513879354371321
RWA3D,referenceFronts,7000,16,2300,0.7666666666666667,2300,0.21388235553796167
RWA3D,referenceFronts,7000,16,3000,1.0,2300,0.21388235553796167
RWA3D,referenceFronts,7000,17,300,0.1,200,0.40344333850790853
RWA3D,referenceFronts,7000,17,800,0.26666666666666666,600,0.17382487876436906
RWA3D,referenceFronts,7000,17,1500,0.5,1200,0.28936525334941443
RWA3D,referenceFronts,7000,17,2300,0.7666666666666667,2300,0.17183089150530792
RWA3D,referenceFronts,7000,17,3000,1.0,2300,0.17183089150530792
RWA3D,referenceFronts,7000,18,300,0.1,200,0.431768632421396
RWA3D,referenceFronts,7000,18,800,0.26666666666666666,500,0.42212029251982297
RWA3D,referenceFronts,7000,18,1500,0.5,1500,0.295143581664213
RWA3D,referenceFronts,7000,18,2300,0.7666666666666667,2300,0.2953062879675065
RWA3D,referenceFronts,7000,18,3000,1.0,3000,0.3323299376422084
RWA3D,referenceFronts,7000,19,300,0.1,300,0.242732970323431
RWA3D,referenceFronts,7000,19,800,0.26666666666666666,800,0.09205263152719835
RWA3D,referenceFronts,7000,19,1500,0.5,1500,0.0560791507421887
RWA3D,referenceFronts,7000,19,2300,0.7666666666666667,2000,0.053545311407731166
RWA3D,referenceFronts,7000,19,3000,1.0,3000,0.08078433743391936
RWA3D,referenceFronts,7000,20,300,0.1,300,0.30446424007331296
RWA3D,referenceFronts,7000,20,800,0.26666666666666666,800,0.2606619409928444
RWA3D,referenceFronts,7000,20,1500,0.5,1400,0.21141921272517397
RWA3D,referenceFronts,7000,20,2300,0.7666666666666667,1400,0.21141921272517397
RWA3D,referenceFronts,7000,20,3000,1.0,2400,0.20952835932815067
RWA3D,referenceFronts,7000,21,300,0.1,300,0.19886702401164438
RWA3D,referenceFronts,7000,21,800,0.26666666666666666,700,0.24401706288413896
RWA3D,referenceFronts,7000,21,1500,0.5,1000,0.2207124167745252
RWA3D,referenceFronts,7000,21,2300,0.7666666666666667,2100,0.18202530683710783
RWA3D,referenceFronts,7000,21,3000,1.0,2900,0.14651250211408537
RWA3D,referenceFronts,7000,22,300,0.1,300,0.3980372085138356
RWA3D,referenceFronts,7000,22,800,0.26666666666666666,800,0.20916453570799087
RWA3D,referenceFronts,7000,22,1500,0.5,1100,0.23628619548289437
RWA3D,referenceFronts,7000,22,2300,0.7666666666666667,1900,0.27633217283771816
RWA3D,referenceFronts,7000,22,3000,1.0,1900,0.27633217283771816
RWA3D,referenceFronts,7000,23,300,0.1,300,0.24156947585672137
RWA3D,referenceFronts,7000,23,800,0.26666666666666666,800,0.3312108577223746
RWA3D,referenceFronts,7000,23,1500,0.5,1500,0.3329017939667336
RWA3D,referenceFronts,7000,23,2300,0.7666666666666667,2200,0.21666268706392677
RWA3D,referenceFronts,7000,23,3000,1.0,2800,0.2166989326315123
RWA3D,referenceFronts,7000,24,300,0.1,300,0.30534581414589446
RWA3D,referenceFronts,7000,24,800,0.26666666666666666,800,0.14301674564398925
RWA3D,referenceFronts,7000,24,1500,0.5,1500,0.09965363079367656
RWA3D,referenceFronts,7000,24,2300,0.7666666666666667,2200,0.10424353821438828
RWA3D,referenceFronts,7000,24,3000,1.0,2200,0.10424353821438828
RWA3D,referenceFronts,7000,25,300,0.1,200,0.37669112392846305
RWA3D,referenceFronts,7000,25,800,0.26666666666666666,600,0.13160965540537287
RWA3D,referenceFronts,7000,25,1500,0.5,1400,0.17818323861941798
RWA3D,referenceFronts,7000,25,2300,0.7666666666666667,1400,0.17818323861941798
RWA3D,referenceFronts,7000,25,3000,1.0,1400,0.17818323861941798
RWA3D,referenceFronts,7000,26,300,0.1,300,0.45110457891676
RWA3D,referenceFronts,7000,26,800,0.26666666666666666,600,0.17231386306271668
RWA3D,referenceFronts,7000,26,1500,0.5,1300,0.08225245623160228
RWA3D,referenceFronts,7000,26,2300,0.7666666666666667,2100,0.07196088608827768
RWA3D,referenceFronts,7000,26,3000,1.0,2100,0.07196088608827768
RWA3D,referenceFronts,7000,27,300,0.1,300,0.3661288050655192
RWA3D,referenceFronts,7000,27,800,0.26666666666666666,700,0.25047038162964663
RWA3D,referenceFronts,7000,27,1500,0.5,1400,0.2548919733239843
RWA3D,referenceFronts,7000,27,2300,0.7666666666666667,2300,0.26043188145206697
RWA3D,referenceFronts,7000,27,3000,1.0,3000,0.29096711427042515
RWA3D,referenceFronts,7000,28,300,0.1,300,0.25666257648619856
RWA3D,referenceFronts,7000,28,800,0.26666666666666666,800,0.25860444461831256
RWA3D,referenceFronts,7000,28,1500,0.5,1500,0.1993371714884444
RWA3D,referenceFronts,7000,28,2300,0.7666666666666667,1500,0.1993371714884444
RWA3D,referenceFronts,7000,28,3000,1.0,1500,0.1993371714884444
RWA3D,referenceFronts,7000,29,300,0.1,300,0.30070752175631155
RWA3D,referenceFronts,7000,29,800,0.26666666666666666,800,0.17897395525398826
RWA3D,referenceFronts,7000,29,1500,0.5,1100,0.15304609061199007
RWA3D,referenceFronts,7000,29,2300,0.7666666666666667,1600,0.10310740547737862
RWA3D,referenceFronts,7000,29,3000,1.0,1600,0.10310740547737862
RWA3D,referenceFronts,7000,30,300,0.1,200,0.062211371374806375
RWA3D,referenceFronts,7000,30,800,0.26666666666666666,700,0.06072615310857403
RWA3D,referenceFronts,7000,30,1500,0.5,1200,0.08302180229991281
RWA3D,referenceFronts,7000,30,2300,0.7666666666666667,2100,0.02182549695403195
RWA3D,referenceFronts,7000,30,3000,1.0,2100,0.02182549695403195
