family,front_type,budget,run,parameter,parameter_kind,stabilization_eval,stabilization_pct_meta_budget
RE3D,referenceFronts,3000,9,crossover,categorical,1500,50.0
RE3D,referenceFronts,3000,10,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,11,crossover,categorical,2300,76.7
RE3D,referenceFronts,3000,12,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,13,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,14,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,15,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,16,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,17,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,18,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,19,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,20,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,21,crossover,categorical,2300,76.7
RE3D,referenceFronts,3000,22,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,23,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,24,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,25,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,26,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,27,crossover,categorical,800,26.7
RE3D,referenceFronts,3000,28,crossover,categorical,1500,50.0
RE3D,referenceFronts,3000,29,crossover,categorical,1500,50.0
RE3D,referenceFronts,3000,30,crossover,categorical,300,10.0
RE3D,referenceFronts,3000,1,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,2,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,3,crossoverProbability,numerical,800,26.7
RE3D,referenceFronts,3000,4,crossoverProbability,numerical,800,26.7
RE3D,referenceFronts,3000,5,crossoverProbability,numerical,3000,100.0
RE3D,referenceFronts,3000,6,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,7,crossoverProbability,numerical,300,10.0
RE3D,referenceFronts,3000,8,crossoverProbability,numerical,800,26.7
RE3D,referenceFronts,3000,9,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,10,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,11,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,12,crossoverProbability,numerical,300,10.0
RE3D,referenceFronts,3000,13,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,14,crossoverProbability,numerical,800,26.7
RE3D,referenceFronts,3000,15,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,16,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,17,crossoverProbability,numerical,3000,100.0
RE3D,referenceFronts,3000,18,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,19,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,20,crossoverProbability,numerical,3000,100.0
RE3D,referenceFronts,3000,21,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,22,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,23,crossoverProbability,numerical,3000,100.0
RE3D,referenceFronts,3000,24,crossoverProbability,numerical,3000,100.0
RE3D,referenceFronts,3000,25,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,26,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,27,crossoverProbability,numerical,300,10.0
RE3D,referenceFronts,3000,28,crossoverProbability,numerical,2300,76.7
RE3D,referenceFronts,3000,29,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,30,crossoverProbability,numerical,1500,50.0
RE3D,referenceFronts,3000,1,crossoverRepairStrategy,categorical,800,26.7
RE3D,referenceFronts,3000,2,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,3,crossoverRepairStrategy,categorical,800,26.7
RE3D,referenceFronts,3000,4,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,5,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,6,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,7,crossoverRepairStrategy,categorical,2300,76.7
RE3D,referenceFronts,3000,8,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,9,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,10,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,11,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,12,crossoverRepairStrategy,categorical,800,26.7
RE3D,referenceFronts,3000,13,crossoverRepairStrategy,categorical,800,26.7
RE3D,referenceFronts,3000,14,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,15,crossoverRepairStrategy,categorical,800,26.7
RE3D,referenceFronts,3000,16,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,17,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,18,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,19,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,20,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,21,crossoverRepairStrategy,categorical,2300,76.7
RE3D,referenceFronts,3000,22,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,23,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,24,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,25,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,26,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,27,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,28,crossoverRepairStrategy,categorical,800,26.7
RE3D,referenceFronts,3000,29,crossoverRepairStrategy,categorical,3000,100.0
RE3D,referenceFronts,3000,30,crossoverRepairStrategy,categorical,300,10.0
RE3D,referenceFronts,3000,1,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,2,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,3,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,4,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,5,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,6,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,7,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,8,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,9,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,10,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,11,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,12,fuzzyRecombinationCrossoverAlpha,numerical,800,26.7
RE3D,referenceFronts,3000,13,fuzzyRecombinationCrossoverAlpha,numerical,800,26.7
RE3D,referenceFronts,3000,14,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,15,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,16,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,17,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,18,fuzzyRecombinationCrossoverAlpha,numerical,800,26.7
RE3D,referenceFronts,3000,19,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,20,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,21,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,22,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,23,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,24,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,25,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,26,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,27,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,28,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,29,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,30,fuzzyRecombinationCrossoverAlpha,numerical,300,10.0
RE3D,referenceFronts,3000,1,laplaceCrossoverScale,numerical,3000,100.0
RE3D,referenceFronts,3000,2,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,3,laplaceCrossoverScale,numerical,1500,50.0
RE3D,referenceFronts,3000,4,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,5,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,6,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,7,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,8,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,9,laplaceCrossoverScale,numerical,1500,50.0
RE3D,referenceFronts,3000,10,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,11,laplaceCrossoverScale,numerical,2300,76.7
RE3D,referenceFronts,3000,12,laplaceCrossoverScale,numerical,800,26.7
RE3D,referenceFronts,3000,13,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,14,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,15,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,16,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,17,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,18,laplaceCrossoverScale,numerical,2300,76.7
RE3D,referenceFronts,3000,19,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,20,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,21,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,22,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,23,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,24,laplaceCrossoverScale,numerical,3000,100.0
RE3D,referenceFronts,3000,25,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,26,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,27,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,28,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,29,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,30,laplaceCrossoverScale,numerical,300,10.0
RE3D,referenceFronts,3000,1,levyFlightMutationBeta,numerical,3000,100.0
RE3D,referenceFronts,3000,2,levyFlightMutationBeta,numerical,3000,100.0
RE3D,referenceFronts,3000,3,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,4,levyFlightMutationBeta,numerical,2300,76.7
RE3D,referenceFronts,3000,5,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,6,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,7,levyFlightMutationBeta,numerical,2300,76.7
RE3D,referenceFronts,3000,8,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,9,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,10,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,11,levyFlightMutationBeta,numerical,2300,76.7
RE3D,referenceFronts,3000,12,levyFlightMutationBeta,numerical,800,26.7
RE3D,referenceFronts,3000,13,levyFlightMutationBeta,numerical,800,26.7
RE3D,referenceFronts,3000,14,levyFlightMutationBeta,numerical,800,26.7
RE3D,referenceFronts,3000,15,levyFlightMutationBeta,numerical,800,26.7
RE3D,referenceFronts,3000,16,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,17,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,18,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,19,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,20,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,21,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,22,levyFlightMutationBeta,numerical,1500,50.0
RE3D,referenceFronts,3000,23,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,24,levyFlightMutationBeta,numerical,2300,76.7
RE3D,referenceFronts,3000,25,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,26,levyFlightMutationBeta,numerical,800,26.7
RE3D,referenceFronts,3000,27,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,28,levyFlightMutationBeta,numerical,2300,76.7
RE3D,referenceFronts,3000,29,levyFlightMutationBeta,numerical,300,10.0
RE3D,referenceFronts,3000,30,levyFlightMutationBeta,numerical,3000,100.0
RE3D,referenceFronts,3000,1,levyFlightMutationStepSize,numerical,3000,100.0
RE3D,referenceFronts,3000,2,levyFlightMutationStepSize,numerical,800,26.7
RE3D,referenceFronts,3000,3,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,4,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,5,levyFlightMutationStepSize,numerical,3000,100.0
RE3D,referenceFronts,3000,6,levyFlightMutationStepSize,numerical,800,26.7
RE3D,referenceFronts,3000,7,levyFlightMutationStepSize,numerical,2300,76.7
RE3D,referenceFronts,3000,8,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,9,levyFlightMutationStepSize,numerical,2300,76.7
RE3D,referenceFronts,3000,10,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,11,levyFlightMutationStepSize,numerical,800,26.7
RE3D,referenceFronts,3000,12,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,13,levyFlightMutationStepSize,numerical,800,26.7
RE3D,referenceFronts,3000,14,levyFlightMutationStepSize,numerical,3000,100.0
RE3D,referenceFronts,3000,15,levyFlightMutationStepSize,numerical,800,26.7
RE3D,referenceFronts,3000,16,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,17,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,18,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,19,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,20,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,21,levyFlightMutationStepSize,numerical,2300,76.7
RE3D,referenceFronts,3000,22,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,23,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,24,levyFlightMutationStepSize,numerical,2300,76.7
RE3D,referenceFronts,3000,25,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,26,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,27,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,28,levyFlightMutationStepSize,numerical,1500,50.0
RE3D,referenceFronts,3000,29,levyFlightMutationStepSize,numerical,300,10.0
RE3D,referenceFronts,3000,30,levyFlightMutationStepSize,numerical,3000,100.0
RE3D,referenceFronts,3000,1,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,2,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,3,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,4,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,5,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,6,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,7,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,8,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,9,linkedPolynomialMutationDistributionIndex,numerical,800,26.7
RE3D,referenceFronts,3000,10,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,11,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,12,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,13,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,14,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,15,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,16,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,17,linkedPolynomialMutationDistributionIndex,numerical,2300,76.7
RE3D,referenceFronts,3000,18,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,19,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,20,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,21,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,22,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,23,linkedPolynomialMutationDistributionIndex,numerical,3000,100.0
RE3D,referenceFronts,3000,24,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,25,linkedPolynomialMutationDistributionIndex,numerical,800,26.7
RE3D,referenceFronts,3000,26,linkedPolynomialMutationDistributionIndex,numerical,800,26.7
RE3D,referenceFronts,3000,27,linkedPolynomialMutationDistributionIndex,numerical,1500,50.0
RE3D,referenceFronts,3000,28,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,29,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,30,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RE3D,referenceFronts,3000,1,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,2,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,3,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,4,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,5,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,6,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,7,mutation,categorical,2300,76.7
RE3D,referenceFronts,3000,8,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,9,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,10,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,11,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,12,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,13,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,14,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,15,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,16,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,17,mutation,categorical,2300,76.7
RE3D,referenceFronts,3000,18,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,19,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,20,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,21,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,22,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,23,mutation,categorical,300,10.0
RE3D,referenceFronts,3000,24,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,25,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,26,mutation,categorical,800,26.7
RE3D,referenceFronts,3000,27,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,28,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,29,mutation,categorical,1500,50.0
RE3D,referenceFronts,3000,30,mutation,categorical,3000,100.0
RE3D,referenceFronts,3000,1,mutationProbabilityFactor,numerical,1500,50.0
RE3D,referenceFronts,3000,2,mutationProbabilityFactor,numerical,3000,100.0
RE3D,referenceFronts,3000,3,mutationProbabilityFactor,numerical,2300,76.7
RE3D,referenceFronts,3000,4,mutationProbabilityFactor,numerical,2300,76.7
RE3D,referenceFronts,3000,5,mutationProbabilityFactor,numerical,3000,100.0
RE3D,referenceFronts,3000,6,mutationProbabilityFactor,numerical,2300,76.7
RE3D,referenceFronts,3000,7,mutationProbabilityFactor,numerical,800,26.7
RE3D,referenceFronts,3000,8,mutationProbabilityFactor,numerical,3000,100.0
RE3D,referenceFronts,3000,9,mutationProbabilityFactor,numerical,2300,76.7
RE3D,referenceFronts,3000,10,mutationProbabilityFactor,numerical,2300,76.7
RE3D,referenceFronts,3000,11,mutationProbabilityFactor,numerical,2300,76.7
